account_id,txn_velocity,amount_zscore_max,account_age_days,merchant_category_entropy,is_fraud_individual
acc_00073,17.178930624823952,3.015619748056016,0.7360069444444445,-0.0,False
acc_00074,4.791570385433035,1.1543031194934898,0.7355092592592593,0.9182958340544896,False
acc_00075,0.0,0.0,0.7352199074074074,-0.0,False
acc_00076,0.0,0.0,0.7351736111111111,-0.0,False
acc_00077,2.804284323271665,0.7071067811865476,0.7349189814814815,-0.0,False
acc_00078,0.0,0.0,0.7342939814814815,-0.0,False
acc_00079,0.0,0.0,0.7340972222222222,-0.0,False
acc_00080,48.0,0.7071067811865476,0.7337268518518518,-0.0,False
acc_00081,7.789678675754625,1.1876005962274796,0.7337152777777778,0.7219280948873623,False
acc_00082,0.0,0.0,0.7335300925925926,-0.0,False
acc_00083,0.0,0.0,0.7331018518518518,-0.0,False
acc_00084,0.0,0.0,0.7329513888888889,-0.0,False
acc_00085,0.0,0.0,0.7328240740740741,-0.0,False
acc_00086,0.0,0.0,0.7326388888888888,-0.0,False
acc_00087,4.492278895648105,1.143070198990264,0.7326157407407408,-0.0,False
acc_00088,0.0,0.0,0.7324652777777778,-0.0,False
acc_00089,48.0,0.0,0.7323842592592592,-0.0,False
acc_00090,0.0,0.0,0.7323263888888889,-0.0,False
acc_00091,0.0,0.0,0.7322800925925926,-0.0,False
acc_00092,0.0,0.0,0.7316782407407407,-0.0,False
acc_00093,29.41348117887365,3.0713804215681106,0.7313541666666666,0.2761954276479391,True
acc_00094,11.75830157866086,0.7071067811865477,0.7308333333333333,1.0,False
acc_00095,27.350427350427353,1.154700538379254,0.7303356481481481,-0.0,False
acc_00096,0.0,0.0,0.7299421296296297,-0.0,False
acc_00097,30.2868068833652,1.9720125591384874,0.7297800925925926,0.6840384356390417,True
acc_00098,19.3158953722334,0.7071067811865475,0.7296643518518519,-0.0,False
acc_00099,0.0,0.0,0.7295949074074074,-0.0,False
acc_00100,48.0,0.0,0.7293055555555555,-0.0,False
acc_00101,6.047737931356307,1.0722219284950194,0.7292476851851852,-0.0,False
acc_00102,0.0,0.0,0.7190162037037037,-0.0,False
acc_00103,0.0,0.0,0.7284722222222222,-0.0,False
acc_00104,5.225911812738159,1.154700538379252,0.7283564814814815,0.9182958340544896,False
acc_00105,3.275580998597263,0.7071067811865475,0.7281134259259259,-0.0,False
acc_00106,0.0,0.0,0.7279861111111111,-0.0,False
acc_00107,48.0,0.7071067811865475,0.7279282407407407,-0.0,False
acc_00108,48.0,0.7071067811865475,0.7276388888888888,-0.0,False
acc_00109,0.0,0.0,0.7275231481481481,-0.0,False
acc_00110,6.952938904268332,1.7185530709100159,0.7273148148148149,0.7219280948873623,False
acc_00111,48.0,0.7071067811865476,0.7270717592592593,-0.0,False
acc_00112,0.0,0.0,0.7269560185185185,-0.0,False
acc_00113,4.14892595319653,1.1312566535378972,0.7268518518518519,0.9182958340544896,False
acc_00114,0.0,0.0,0.7267361111111111,-0.0,False
acc_00115,26.86149541427017,0.0,0.726574074074074,-0.0,False
acc_00116,0.0,0.0,0.7263773148148148,-0.0,False
acc_00117,7.534401869647871,1.7615594983458123,0.7261921296296296,0.7219280948873623,False
acc_00118,0.0,0.0,0.725949074074074,-0.0,False
acc_00119,16.382817348134868,1.9601462804300624,0.7258333333333333,-0.0,True
acc_00120,0.0,0.0,0.7257407407407407,-0.0,False
acc_00121,48.0,0.0,0.7256018518518519,-0.0,False
acc_00122,5.063785726844706,1.0988893228989725,0.7253356481481481,-0.0,False
acc_00123,0.0,0.0,0.7250231481481482,-0.0,False
acc_00124,9.88860064092782,1.7210016713821565,0.7245949074074074,0.6500224216483541,False
acc_00125,3.326595437481952,0.7071067811865476,0.7241550925925926,-0.0,False
acc_00126,48.0,0.7071067811865475,0.7239583333333334,-0.0,False
acc_00127,3.445663010967099,0.7071067811865476,0.7237847222222222,-0.0,False
acc_00128,0.0,0.0,0.7234259259259259,-0.0,False
acc_00129,0.0,0.0,0.7231712962962963,-0.0,False
acc_00130,3.455101673564873,0.7071067811865477,0.7228009259259259,-0.0,False
acc_00131,9.868646487721302,2.0862627426441365,0.7228009259259259,0.863120568566631,False
acc_00132,13.302540415704389,2.4270764970807086,0.7216666666666667,0.5032583347756457,False
acc_00133,0.0,0.0,0.7212268518518519,-0.0,False
acc_00134,0.0,0.0,0.7212152777777778,-0.0,False
acc_00135,3.0505243088655862,0.7071067811865475,0.7210648148148148,-0.0,False
acc_00136,23.867403314917127,1.8681426441400435,0.715949074074074,1.0,False
acc_00137,7.502995987981312,1.509908343406113,0.720625,-0.0,False
acc_00138,0.0,0.0,0.7205787037037037,-0.0,False
acc_00139,32.901751713632905,0.7071067811865476,0.7203240740740741,-0.0,False
acc_00140,0.0,0.0,0.7201620370370371,-0.0,False
acc_00141,5.910521275140238,1.3334250393480402,0.7201041666666667,0.8112781244591328,False
acc_00142,3.1817344872030935,0.7071067811865475,0.7194907407407407,-0.0,False
acc_00143,4.503596622302533,1.1532115289600846,0.7184606481481481,0.9182958340544896,False
acc_00144,0.0,0.0,0.7180902777777778,-0.0,False
acc_00145,0.0,0.0,0.7177083333333333,-0.0,False
acc_00146,0.0,0.0,0.7174768518518518,-0.0,False
acc_00147,0.0,0.0,0.7173726851851852,-0.0,False
acc_00148,0.0,0.0,0.7171759259259259,-0.0,False
acc_00149,43.9918533604888,0.7071067811865476,0.7168287037037037,-0.0,False
acc_00150,0.0,0.0,0.7164930555555555,-0.0,False
acc_00151,10.123022847100176,1.9553265447742039,0.7162731481481481,-0.0,False
acc_00152,0.0,0.0,0.7162268518518519,-0.0,False
acc_00153,0.0,0.0,0.7158564814814815,-0.0,False
acc_00154,18.690095846645367,2.9707984405005834,0.7158217592592593,-0.0,False
acc_00155,0.0,0.0,0.7155439814814815,-0.0,False
acc_00156,48.0,0.7071067811865476,0.7155324074074074,-0.0,False
acc_00157,144.0,2.041241452319315,0.7154398148148148,-0.0,False
acc_00158,5.1240486310171,1.14799360533468,0.7150925925925926,0.9182958340544896,False
acc_00159,4.853932584269663,0.7071067811865475,0.7150925925925926,1.0,False
acc_00160,0.0,0.0,0.7146759259259259,-0.0,False
acc_00161,0.0,0.0,0.7144444444444444,-0.0,False
acc_00162,0.0,0.0,0.7139699074074074,-0.0,True
acc_00163,15.0614486184956,0.7071067811865476,0.7136805555555555,1.0,False
acc_00164,2.816258678574921,0.7071067811865493,0.713587962962963,-0.0,False
acc_00165,0.0,0.0,0.713587962962963,-0.0,False
acc_00166,5.7223280072853715,1.2124355652982142,0.7131828703703704,1.0,False
acc_00167,48.0,0.0,0.713113425925926,-0.0,False
acc_00168,7.3121191604603935,1.442560195953713,0.7130902777777778,-0.0,False
acc_00169,0.0,0.0,0.7130787037037037,-0.0,False
acc_00170,5.691980829092346,1.2347008116611924,0.7130439814814815,0.8112781244591328,False
acc_00171,0.0,0.0,0.7129976851851851,-0.0,False
acc_00172,0.0,0.0,0.7127314814814815,-0.0,False
acc_00173,4.4311479613642195,1.0910894511799618,0.7126041666666667,-0.0,False
acc_00174,5.769230769230769,1.268539925620837,0.7121643518518519,-0.0,False
acc_00175,0.0,0.0,0.7120717592592593,-0.0,False
acc_00176,0.0,0.0,0.7120023148148148,-0.0,False
acc_00177,0.0,0.0,0.7119907407407408,-0.0,False
acc_00178,3.1474263232669117,0.7071067811865476,0.7118865740740741,-0.0,False
acc_00179,0.0,0.0,0.711875,-0.0,False
acc_00180,0.0,0.0,0.7118634259259259,-0.0,False
acc_00181,0.0,0.0,0.7117939814814814,-0.0,False
acc_00182,4.4266830617891175,1.1547005383792512,0.7115856481481482,0.9182958340544896,False
acc_00183,7.261968800430338,1.419512903781149,0.711550925925926,-0.0,False
acc_00184,0.0,0.0,0.7113194444444444,-0.0,False
acc_00185,4.340617935192163,1.1534750335159354,0.7113078703703704,0.9182958340544896,False
acc_00186,26.948584936634052,2.8032320557137878,0.7110300925925926,-0.0,False
acc_00187,0.0,0.0,0.7107986111111111,-0.0,False
acc_00188,7.5355847055540055,1.6681969803444396,0.7102199074074074,-0.0,False
acc_00189,0.0,0.0,0.7102083333333333,-0.0,False
acc_00190,0.0,0.0,0.7100578703703704,-0.0,False
acc_00191,0.0,0.0,0.7099074074074074,-0.0,False
acc_00192,0.0,0.0,0.7094907407407407,-0.0,False
acc_00193,10.279071348448282,1.9426020694756856,0.7093865740740741,0.5916727785823275,False
acc_00194,0.0,0.0,0.7091319444444445,-0.0,False
acc_00195,9.706774519716886,1.8931376336301102,0.7089583333333334,-0.0,True
acc_00196,0.0,0.0,0.7085069444444444,-0.0,False
acc_00197,0.0,0.0,0.7083680555555556,-0.0,False
acc_00198,4.837761415493155,0.7071067811865475,0.7077893518518519,1.0,False
acc_00199,4.6993128705332055,1.1547005383792512,0.7076273148148148,0.9182958340544896,False
acc_00200,0.0,0.0,0.7074305555555556,-0.0,False
acc_00201,11.33475767457551,1.5949281835934208,0.7074074074074074,0.5916727785823275,False
acc_00202,0.0,0.0,0.7073495370370371,-0.0,False
acc_00203,0.0,0.0,0.7069097222222223,-0.0,False
acc_00204,0.0,0.0,0.7066550925925926,-0.0,False
acc_00205,0.0,0.0,0.706087962962963,-0.0,False
acc_00206,0.0,0.0,0.7060416666666667,-0.0,False
acc_00207,0.0,0.0,0.7056365740740741,-0.0,False
acc_00208,0.0,0.0,0.7055555555555556,-0.0,False
acc_00209,3.5092707296764893,0.7071067811865476,0.7054976851851852,-0.0,False
acc_00210,10.30709976481816,2.1465444925157238,0.7053587962962963,-0.0,False
acc_00211,6.563687009369461,1.1512250430741457,0.7052314814814815,-0.0,False
acc_00212,7.134481676603194,1.0685613639280271,0.7051157407407408,-0.0,False
acc_00213,6.193252413265794,1.1547005383792517,0.7044675925925926,0.9182958340544896,False
acc_00214,5.722612266525367,1.398217198220303,0.7043287037037037,-0.0,False
acc_00215,35.87729466927349,2.0940358012685354,0.7041550925925926,-0.0,False
acc_00216,7.431490942870413,1.5617134322523718,0.7041319444444445,-0.0,False
acc_00217,0.0,0.0,0.7038425925925926,-0.0,False
acc_00218,4.274406332453826,1.0946757377580054,0.7036458333333333,-0.0,False
acc_00219,5.170040889598085,1.0910894511799618,0.7036111111111111,0.9182958340544896,False
acc_00220,0.0,0.0,0.7029166666666666,-0.0,False
acc_00221,0.0,0.0,0.7028009259259259,-0.0,False
acc_00222,0.0,0.0,0.701875,-0.0,False
acc_00223,3.2726033104806636,0.7071067811865476,0.7018287037037036,-0.0,False
acc_00224,0.0,0.0,0.7017592592592593,-0.0,False
acc_00225,4.86103296950602,0.7071067811865475,0.7016087962962962,-0.0,False
acc_00226,0.0,0.0,0.7015277777777778,-0.0,False
acc_00227,0.0,0.0,0.700925925925926,-0.0,False
acc_00228,4.778849167573148,1.0301836279496102,0.7002430555555555,-0.0,False
acc_00229,3.3954923267375374,0.7071067811865476,0.6999305555555555,-0.0,False
acc_00230,3.423205689494641,0.707106781186548,0.6997800925925926,-0.0,True
acc_00231,0.0,0.0,0.6994907407407407,-0.0,False
acc_00232,3.450617037421622,0.7071067811865475,0.6994907407407407,-0.0,False
acc_00233,48.0,0.0,0.699224537037037,-0.0,False
acc_00234,48.0,0.7071067811865476,0.6989120370370371,-0.0,False
acc_00235,0.0,0.0,0.698125,-0.0,False
acc_00236,48.0,0.0,0.6979398148148148,-0.0,False
acc_00237,0.0,0.0,0.6977662037037037,-0.0,False
acc_00238,0.0,0.0,0.6976273148148148,-0.0,False
acc_00239,12.178018957679976,1.3194050072639598,0.6974421296296296,-0.0,False
acc_00240,0.0,0.0,0.6970717592592592,-0.0,False
acc_00241,3.5412013033588132,0.7071067811865477,0.6967939814814815,-0.0,False
acc_00242,0.0,0.0,0.6957986111111111,-0.0,False
acc_00243,5.64042303172738,1.1535052504842846,0.6957638888888888,-0.0,False
acc_00244,0.0,0.0,0.6956944444444444,-0.0,False
acc_00245,4.776295422716887,1.1542032869939403,0.6956944444444444,0.9182958340544896,False
acc_00246,0.0,0.0,0.6956481481481481,-0.0,False
acc_00247,5.368571487748803,1.141880196931732,0.6956134259259259,-0.0,False
acc_00248,48.0,0.7071067811865479,0.6955324074074074,1.0,False
acc_00249,0.0,0.0,0.695462962962963,-0.0,False
acc_00250,8.845208845208845,1.6188925875598235,0.6948263888888889,-0.0,False
acc_00251,0.0,0.0,0.6946180555555556,-0.0,False
acc_00252,4.762560978970868,0.7071067811865476,0.6937847222222222,-0.0,False
acc_00253,0.0,0.0,0.6936574074074074,-0.0,False
acc_00254,0.0,0.0,0.6936226851851852,-0.0,False
acc_00255,0.0,0.0,0.6933217592592592,-0.0,False
acc_00256,0.0,0.0,0.6931018518518518,-0.0,False
acc_00257,0.0,0.0,0.692962962962963,-0.0,False
acc_00258,6.628562660631401,1.467398315892067,0.6929398148148148,1.0,False
acc_00259,0.0,0.0,0.6926967592592592,-0.0,False
acc_00260,0.0,0.0,0.6925578703703704,-0.0,False
acc_00261,0.0,0.0,0.692511574074074,-0.0,False
acc_00262,0.0,0.0,0.6916203703703704,-0.0,False
acc_00263,0.0,0.0,0.6912384259259259,-0.0,False
acc_00264,12.862885216614561,2.4748737341529163,0.6908449074074074,0.5435644431995964,True
acc_00265,3.312692904932615,0.7071067811865476,0.690474537037037,-0.0,False
acc_00266,0.0,0.0,0.6894907407407408,-0.0,False
acc_00267,0.0,0.0,0.6893171296296297,-0.0,False
acc_00268,3.8380383359616195,0.7071067811865476,0.6888888888888889,-0.0,True
acc_00269,0.0,0.0,0.6888773148148148,-0.0,False
acc_00270,0.0,0.0,0.6883101851851852,-0.0,False
acc_00271,0.0,0.0,0.6880439814814815,-0.0,False
acc_00272,48.0,0.0,0.6879976851851852,-0.0,False
acc_00273,0.0,0.0,0.6879282407407408,-0.0,False
acc_00274,0.0,0.0,0.6878587962962963,-0.0,False
acc_00275,0.0,0.0,0.6870601851851852,-0.0,False
acc_00276,0.0,0.0,0.6866898148148148,-0.0,False
acc_00277,48.0,0.0,0.6866666666666666,-0.0,False
acc_00278,9.574468085106382,1.8569382227796842,0.6865740740740741,-0.0,False
acc_00279,72.0,0.0,0.6862152777777778,-0.0,False
acc_00280,4.519222386888676,1.031394189877731,0.6860300925925926,-0.0,True
acc_00281,0.0,0.0,0.6859027777777778,-0.0,False
acc_00282,7.400174726347705,1.716312170849172,0.6858796296296297,-0.0,False
acc_00283,0.0,0.0,0.6854861111111111,-0.0,False
acc_00284,72.0,1.0458871121843565,0.6849421296296296,-0.0,False
acc_00285,41.36940387838162,0.7071067811865476,0.684675925925926,-0.0,False
acc_00286,0.0,0.0,0.692337962962963,-0.0,False
acc_00287,0.0,0.0,0.6843402777777777,-0.0,False
acc_00288,0.0,0.0,0.6839930555555556,-0.0,True
acc_00289,48.0,0.7071067811865475,0.6834375,-0.0,False
acc_00290,0.0,0.0,0.6830208333333333,-0.0,False
acc_00291,0.0,0.0,0.6826851851851852,-0.0,False
acc_00292,9.362639744261228,1.9846252401777857,0.6824305555555555,-0.0,False
acc_00293,48.0,0.7071067811865483,0.6822106481481481,-0.0,False
acc_00294,0.0,0.0,0.6821527777777778,-0.0,False
acc_00295,0.0,0.0,0.6816898148148148,-0.0,False
acc_00296,3.0316853222920104,0.7071067811865477,0.6814351851851852,-0.0,False
acc_00297,0.0,0.0,0.6810300925925926,-0.0,False
acc_00298,0.0,0.0,0.6809259259259259,-0.0,False
acc_00299,0.0,0.0,0.6809143518518519,-0.0,False
acc_00300,48.0,0.7071067811865475,0.6806481481481481,-0.0,False
acc_00301,37.80354408225771,0.7071067811865476,0.6804861111111111,1.0,False
acc_00302,0.0,0.0,0.6802430555555555,-0.0,False
acc_00303,3.8049940546967895,0.7071067811865475,0.6799305555555556,1.0,False
acc_00304,48.0,0.7071067811865475,0.6794560185185186,1.0,False
acc_00305,0.0,0.0,0.6793287037037037,-0.0,False
acc_00306,0.0,0.0,0.6791435185185185,-0.0,False
acc_00307,0.0,0.0,0.6781134259259259,-0.0,False
acc_00308,0.0,0.0,0.6777199074074074,-0.0,False
acc_00309,26.229508196721312,0.7071067811865481,0.6776620370370371,-0.0,False
acc_00310,0.0,0.0,0.6774074074074075,-0.0,False
acc_00311,0.0,0.0,0.6772569444444444,-0.0,False
acc_00312,0.0,0.0,0.6771875,-0.0,False
acc_00313,0.0,0.0,0.6765740740740741,-0.0,False
acc_00314,4.611443210930829,1.1547005383792515,0.6763657407407407,0.9182958340544896,False
acc_00315,3.2771961766044604,0.7071067811865476,0.6755208333333333,-0.0,False
acc_00316,48.0,0.7071067811865476,0.6754282407407407,-0.0,False
acc_00317,15.0564617314931,2.1287856430621774,0.6752893518518519,-0.0,True
acc_00318,0.0,0.0,0.674675925925926,-0.0,False
acc_00319,4.614973738093119,1.1390964770498022,0.674224537037037,0.9182958340544896,False
acc_00320,0.0,0.0,0.6739467592592593,-0.0,False
acc_00321,0.0,0.0,0.6733449074074074,-0.0,False
acc_00322,0.0,0.0,0.6726388888888889,-0.0,False
acc_00323,0.0,0.0,0.6725462962962963,-0.0,False
acc_00324,0.0,0.0,0.6714236111111112,-0.0,False
acc_00325,50.37900874635569,1.4935882529889841,0.6712962962962963,1.5,False
acc_00326,0.0,0.0,0.6703935185185185,-0.0,False
acc_00327,0.0,0.0,0.6703356481481482,-0.0,False
acc_00328,5.996356380671467,1.3292134309830301,0.668900462962963,0.8112781244591328,False
acc_00329,0.0,0.0,0.6687268518518519,-0.0,False
acc_00330,0.0,0.0,0.6686458333333334,-0.0,False
acc_00331,0.0,0.0,0.6686342592592592,-0.0,False
acc_00332,6.725174648271031,1.1163870129163351,0.668599537037037,0.8112781244591328,False
acc_00333,0.0,0.0,0.6682986111111111,-0.0,False
acc_00334,0.0,0.0,0.6671759259259259,-0.0,False
acc_00335,48.0,0.0,0.6670833333333334,-0.0,False
acc_00336,0.0,0.0,0.6669791666666667,-0.0,False
acc_00337,13.669924759158992,2.4520701754013055,0.666712962962963,-0.0,False
acc_00338,6.452335611067548,1.1578714070247131,0.6666319444444444,-0.0,False
acc_00339,0.0,0.0,0.6665046296296296,-0.0,False
acc_00340,0.0,0.0,0.666400462962963,-0.0,False
acc_00341,0.0,0.0,0.7065162037037037,-0.0,False
acc_00342,0.0,0.0,0.6661226851851851,-0.0,False
acc_00343,4.573364387042134,1.1532892110581396,0.6656944444444445,-0.0,False
acc_00344,12.692583138990395,1.6459025963759415,0.6653587962962964,-0.0,False
acc_00345,0.0,0.0,0.6647916666666667,-0.0,False
acc_00346,0.0,0.0,0.6645949074074075,-0.0,False
acc_00347,14.489958492306403,1.9944469870769976,0.6644791666666666,0.954434002924965,False
acc_00348,0.0,0.0,0.6641435185185185,-0.0,False
acc_00349,0.0,0.0,0.6639814814814815,-0.0,False
acc_00350,0.0,0.0,0.663449074074074,-0.0,False
acc_00351,0.0,0.0,0.6628819444444445,-0.0,False
acc_00352,0.0,0.0,0.6624768518518519,-0.0,False
acc_00353,0.0,0.0,0.6624421296296297,-0.0,False
acc_00354,5.574193548387097,1.1498820373955951,0.6619097222222222,-0.0,False
acc_00355,14.133813185015542,1.7244748509710826,0.6614583333333334,-0.0,False
acc_00356,11.717523975588492,1.4387862617365788,0.661087962962963,-0.0,False
acc_00357,0.0,0.0,0.6610416666666666,-0.0,False
acc_00358,0.0,0.0,0.6603587962962963,-0.0,False
acc_00359,0.0,0.0,0.6595138888888888,-0.0,False
acc_00360,3.253502033438771,0.7071067811865476,0.6586689814814815,1.0,False
acc_00361,0.0,0.0,0.6584722222222222,-0.0,False
acc_00362,0.0,0.0,0.6581712962962963,-0.0,False
acc_00363,6.156586799679344,1.321170200592613,0.6577083333333333,-0.0,False
acc_00364,48.0,0.0,0.6576967592592593,-0.0,False
acc_00365,0.0,0.0,0.6574884259259259,-0.0,False
acc_00366,0.0,0.0,0.6565740740740741,-0.0,False
acc_00367,0.0,0.0,0.6564930555555556,-0.0,False
acc_00368,0.0,0.0,0.6560069444444444,-0.0,False
acc_00369,0.0,0.0,0.6556018518518518,-0.0,False
acc_00370,8.079901245651442,1.7586453084636622,0.6553009259259259,-0.0,False
acc_00371,3.4470377019748653,0.7071067811865475,0.6550462962962963,-0.0,False
acc_00372,0.0,0.0,0.6548726851851852,-0.0,False
acc_00373,0.0,0.0,0.6543865740740741,-0.0,False
acc_00374,0.0,0.0,0.6543402777777778,-0.0,False
acc_00375,11.047180667433832,0.7071067811865476,0.6538310185185185,-0.0,False
acc_00376,0.0,0.0,0.6511111111111111,-0.0,False
acc_00377,14.493131791325741,2.1984145649645233,0.6504050925925926,-0.0,False
acc_00378,0.0,0.0,0.6503935185185186,-0.0,False
acc_00379,0.0,0.0,0.65,-0.0,False
acc_00380,0.0,0.0,0.6498611111111111,-0.0,False
acc_00381,6.458525403034909,1.1545809012960497,0.6490856481481482,0.9182958340544896,False
acc_00382,48.0,0.0,0.6486921296296296,-0.0,False
acc_00383,0.0,0.0,0.6486805555555556,-0.0,False
acc_00384,6.602223665609597,1.0948162840090605,0.6486342592592592,0.8112781244591328,False
acc_00385,15.49247789990855,2.320713709525315,0.6482060185185186,-0.0,False
acc_00386,0.0,0.0,0.6481944444444444,-0.0,False
acc_00387,0.0,0.0,0.6480439814814815,-0.0,False
acc_00388,4.650745518812912,1.1237807773253532,0.6465162037037037,0.9182958340544896,False
acc_00389,6.344893425618241,1.2646905651828537,0.6447800925925926,-0.0,False
acc_00390,4.366723946224603,0.7071067811865475,0.6438657407407408,-0.0,False
acc_00391,0.0,0.0,0.6438541666666666,-0.0,False
acc_00392,3.857745629897529,0.7071067811865475,0.643449074074074,-0.0,False
acc_00393,0.0,0.0,0.6433796296296296,-0.0,False
acc_00394,4.8138174389451205,1.0929571025532072,0.6431712962962963,0.9182958340544896,False
acc_00395,3.264997638167218,0.7071067811865475,0.6425,-0.0,False
acc_00396,0.0,0.0,0.6415856481481481,-0.0,False
acc_00397,21.34809250840087,1.3561598623027162,0.6410532407407408,-0.0,True
acc_00398,5.658400279427174,1.1519391939602284,0.6409606481481481,1.584962500721156,False
acc_00399,0.0,0.0,0.6406712962962963,-0.0,False
acc_00400,0.0,0.0,0.6400231481481482,-0.0,False
acc_00401,0.0,0.0,0.6396412037037037,-0.0,False
acc_00402,3.4610531375808677,0.7071067811865475,0.6390162037037037,-0.0,False
acc_00403,0.0,0.0,0.6387268518518519,-0.0,False
acc_00404,0.0,0.0,0.6384606481481482,-0.0,False
acc_00405,0.0,0.0,0.637650462962963,-0.0,False
acc_00406,0.0,0.0,0.6373958333333334,-0.0,False
acc_00407,0.0,0.0,0.6373726851851852,-0.0,False
acc_00408,0.0,0.0,0.6372916666666667,-0.0,False
acc_00409,0.0,0.0,0.6372337962962963,-0.0,False
acc_00410,0.0,0.0,0.6368055555555555,-0.0,False
acc_00411,48.0,0.7071067811865498,0.6363310185185185,-0.0,False
